identity,expression,filename,dist_ensx_se,dist_ensx_prn,dist_se_prn,dist_se_ls,dist_prn_ls,dist_alL_alR,dist_cheilion_sx_cheilion_dx,dist_ensx_exsx,dist_ensdx_exdx,dist_exsx_exdx,dist_ensx_ensdx,area_ensx_exsx_exdx,area_prn_alL_alR,area_cheilion_sx_cheilion_dx_ls,area_ensx_ensdx_prn,area_se_prn_alL,area_se_prn_alR,volume_ensx_prn_alL_alR,volume_ensx_exsx_exdx_prn,volume_ensx_ensdx_se_prn,volume_exsx_exdx_alL_alR,facial_area,mean_R,mean_G,mean_B,std_R,std_G,std_B,skew_R,skew_G,skew_B,entropy_R,entropy_G,entropy_B,mean_H,mean_S,mean_V,lbp_mean,lbp_std,lbp_entropy
bs011,N,bs011_N_N_0.lm3,0.6596,1.5631,0.9734,1.7792,1.116,1.0703,1.5867,1.0618,1.0198,3.0331,1.0,0.4352,0.4661,0.5851,1.0,0.5163,0.564,3.362,0.109,1.0,1.0328,3.5667,0.7173964390325712,0.4747658163114903,0.247638380574749,0.3121842552026204,0.2508531221327497,0.1618368102705378,0.0802413921477718,0.2195410170252408,0.29055195429221,0.5649614824539078,0.4802194608043115,0.3653009838640755,0.0675950514673771,0.9496778493580076,0.7173949924566702,1.3877787807814457e-17,0.1794738935103383,0.786491743896697
bs011,N,bs011_N_N_0.lm3,0.6596,1.5631,0.9734,1.7792,1.116,1.0703,1.5867,1.0618,1.0198,3.0331,1.0,0.4352,0.4661,0.5851,1.0,0.5163,0.564,3.362,0.109,1.0,1.0328,3.5667,0.7173964390325712,0.4747658163114903,0.247638380574749,0.3121842552026204,0.2508531221327497,0.1618368102705378,0.0802413921477718,0.2195410170252408,0.29055195429221,0.5649614824539078,0.4802194608043115,0.3653009838640755,0.0675950514673771,0.9496778493580076,0.7173949924566702,1.3877787807814457e-17,0.1794738935103383,0.786491743896697
bs012,N,bs012_N_N_2.lm3,0.5902,1.4568,0.894,1.5514,0.9365,1.0258,1.643,0.8983,0.974,2.7723,1.0,0.4867,0.5123,0.8838,1.0,0.5258,0.5216,7.8483,5.3392,1.0,7.3024,3.9302,0.6634122920514779,0.4009281799558474,0.1854997814965421,0.4579617120452434,0.2460391338347446,0.1252972717569918,0.0431990900483704,0.0436073022098053,0.0459661132500623,0.5142364691657222,0.4302766911139843,0.3395018044633411,0.0548997945019458,0.9809227246496346,0.6634115020572028,2.775557561562892e-17,0.1069691279569049,0.845257751772369
bs012,N,bs012_N_N_0.lm3,0.606,1.5143,0.9478,1.6618,0.9713,1.1432,1.6842,0.9549,1.0116,2.8825,1.0,0.5236,0.5766,0.748,1.0,0.5021,0.6993,6.7293,4.1451,1.0,4.4765,4.0496,0.6225511469689521,0.3805249821581815,0.1889072059423973,0.2685265083521166,0.2007131523653402,0.1282248336079682,0.0578419374798215,0.2020053187085006,0.2437169930070368,0.4373860749931082,0.3349494055756272,0.2851593837323367,0.0177695326897014,0.9796082676913008,0.6225497560518553,1.3877787807814457e-17,0.1266006396806771,0.8251800342174
bs012,N,bs012_N_N_2.lm3,0.5902,1.4568,0.894,1.5514,0.9365,1.0258,1.643,0.8983,0.974,2.7723,1.0,0.4867,0.5123,0.8838,1.0,0.5258,0.5216,7.8483,5.3392,1.0,7.3024,3.9302,0.6634122920514779,0.4009281799558474,0.1854997814965421,0.4579617120452434,0.2460391338347446,0.1252972717569918,0.0431990900483704,0.0436073022098053,0.0459661132500623,0.5142364691657222,0.4302766911139843,0.3395018044633411,0.0548997945019458,0.9809227246496346,0.6634115020572028,2.775557561562892e-17,0.1069691279569049,0.845257751772369
bs012,N,bs012_N_N_2.lm3,0.5902,1.4568,0.894,1.5514,0.9365,1.0258,1.643,0.8983,0.974,2.7723,1.0,0.4867,0.5123,0.8838,1.0,0.5258,0.5216,7.8483,5.3392,1.0,7.3024,3.9302,0.6634122920514779,0.4009281799558474,0.1854997814965421,0.4579617120452434,0.2460391338347446,0.1252972717569918,0.0431990900483704,0.0436073022098053,0.0459661132500623,0.5142364691657222,0.4302766911139843,0.3395018044633411,0.0548997945019458,0.9809227246496346,0.6634115020572028,2.775557561562892e-17,0.1069691279569049,0.845257751772369
bs013,N,bs013_N_N_0.lm3,0.7503,1.4472,0.7138,1.4612,1.043,1.0516,1.6181,1.2074,1.1635,3.2537,1.0,0.9372,0.4534,0.7163,1.0,0.3558,0.4117,4.9184,4.4654,1.0,1.1686,3.8744,0.7152453184483197,0.4651112076950087,0.2720145320413735,0.6142787505567474,0.3694788425839462,0.2506256326866987,0.0862797285127,0.0692621250105737,0.0619288477089985,0.6876965695188293,0.5650022769949623,0.4909690536030362,0.0352455974171853,0.9031770834961644,0.7152447971363677,2.775557561562892e-17,0.1652802186869939,0.785944040685763
bs013,N,bs013_N_N_0.lm3,0.7503,1.4472,0.7138,1.4612,1.043,1.0516,1.6181,1.2074,1.1635,3.2537,1.0,0.9372,0.4534,0.7163,1.0,0.3558,0.4117,4.9184,4.4654,1.0,1.1686,3.8744,0.7152453184483197,0.4651112076950087,0.2720145320413735,0.6142787505567474,0.3694788425839462,0.2506256326866987,0.0862797285127,0.0692621250105737,0.0619288477089985,0.6876965695188293,0.5650022769949623,0.4909690536030362,0.0352455974171853,0.9031770834961644,0.7152447971363677,2.775557561562892e-17,0.1652802186869939,0.785944040685763
bs013,N,bs013_N_N_0.lm3,0.7503,1.4472,0.7138,1.4612,1.043,1.0516,1.6181,1.2074,1.1635,3.2537,1.0,0.9372,0.4534,0.7163,1.0,0.3558,0.4117,4.9184,4.4654,1.0,1.1686,3.8744,0.7152453184483197,0.4651112076950087,0.2720145320413735,0.6142787505567474,0.3694788425839462,0.2506256326866987,0.0862797285127,0.0692621250105737,0.0619288477089985,0.6876965695188293,0.5650022769949623,0.4909690536030362,0.0352455974171853,0.9031770834961644,0.7152447971363677,2.775557561562892e-17,0.1652802186869939,0.785944040685763
bs013,N,bs013_N_N_0.lm3,0.7503,1.4472,0.7138,1.4612,1.043,1.0516,1.6181,1.2074,1.1635,3.2537,1.0,0.9372,0.4534,0.7163,1.0,0.3558,0.4117,4.9184,4.4654,1.0,1.1686,3.8744,0.7152453184483197,0.4651112076950087,0.2720145320413735,0.6142787505567474,0.3694788425839462,0.2506256326866987,0.0862797285127,0.0692621250105737,0.0619288477089985,0.6876965695188293,0.5650022769949623,0.4909690536030362,0.0352455974171853,0.9031770834961644,0.7152447971363677,2.775557561562892e-17,0.1652802186869939,0.785944040685763
bs014,N,bs014_N_N_0.lm3,0.6959,1.8076,1.3253,2.0034,1.1181,1.1644,1.6196,1.2033,1.2265,3.3919,1.0,0.2795,0.5676,0.5602,1.0,0.665,0.8624,1.9622,0.8594,1.0,1.9539,3.9347,0.3947485976970498,0.208601237178412,0.1008931134614137,0.2266692385394059,0.097173588745567,0.0740546706317417,0.0937021978624437,0.2197339389273255,0.5690704742439135,0.4225646437566985,0.317312776715605,0.2525461299090403,0.0784928513064834,0.9409327736139228,0.394747499987359,2.775557561562892e-17,0.6995361291122295,0.2314562871249315
bs014,N,bs014_N_N_0.lm3,0.6959,1.8076,1.3253,2.0034,1.1181,1.1644,1.6196,1.2033,1.2265,3.3919,1.0,0.2795,0.5676,0.5602,1.0,0.665,0.8624,1.9622,0.8594,1.0,1.9539,3.9347,0.3947485976970498,0.208601237178412,0.1008931134614137,0.2266692385394059,0.097173588745567,0.0740546706317417,0.0937021978624437,0.2197339389273255,0.5690704742439135,0.4225646437566985,0.317312776715605,0.2525461299090403,0.0784928513064834,0.9409327736139228,0.394747499987359,2.775557561562892e-17,0.6995361291122295,0.2314562871249315
bs014,N,bs014_N_N_0.lm3,0.6959,1.8076,1.3253,2.0034,1.1181,1.1644,1.6196,1.2033,1.2265,3.3919,1.0,0.2795,0.5676,0.5602,1.0,0.665,0.8624,1.9622,0.8594,1.0,1.9539,3.9347,0.3947485976970498,0.208601237178412,0.1008931134614137,0.2266692385394059,0.097173588745567,0.0740546706317417,0.0937021978624437,0.2197339389273255,0.5690704742439135,0.4225646437566985,0.317312776715605,0.2525461299090403,0.0784928513064834,0.9409327736139228,0.394747499987359,2.775557561562892e-17,0.6995361291122295,0.2314562871249315
bs014,N,bs014_N_N_0.lm3,0.6959,1.8076,1.3253,2.0034,1.1181,1.1644,1.6196,1.2033,1.2265,3.3919,1.0,0.2795,0.5676,0.5602,1.0,0.665,0.8624,1.9622,0.8594,1.0,1.9539,3.9347,0.3947485976970498,0.208601237178412,0.1008931134614137,0.2266692385394059,0.097173588745567,0.0740546706317417,0.0937021978624437,0.2197339389273255,0.5690704742439135,0.4225646437566985,0.317312776715605,0.2525461299090403,0.0784928513064834,0.9409327736139228,0.394747499987359,2.775557561562892e-17,0.6995361291122295,0.2314562871249315
bs015,N,bs015_N_N_0.lm3,0.7974,1.6048,0.8722,1.664,1.1091,1.015,1.3584,1.01,1.0635,2.9744,1.0,0.5077,0.5388,0.527,1.0,0.4904,0.6211,3.5453,1.7641,1.0,2.2493,3.685,0.6460080008157222,0.4170019512925432,0.2316092704131097,0.5331976973360922,0.3170960473749972,0.2125225763692066,0.0985684766537726,0.0808568536982471,0.0681853477059551,0.649108478904203,0.5333563792168916,0.4502676437416852,0.0216439088306368,0.9254683602980572,0.6460065940578582,1.3877787807814457e-17,0.5065137963835342,0.4453949926823135
bs015,N,bs015_N_N_0.lm3,0.7974,1.6048,0.8722,1.664,1.1091,1.015,1.3584,1.01,1.0635,2.9744,1.0,0.5077,0.5388,0.527,1.0,0.4904,0.6211,3.5453,1.7641,1.0,2.2493,3.685,0.6460080008157222,0.4170019512925432,0.2316092704131097,0.5331976973360922,0.3170960473749972,0.2125225763692066,0.0985684766537726,0.0808568536982471,0.0681853477059551,0.649108478904203,0.5333563792168916,0.4502676437416852,0.0216439088306368,0.9254683602980572,0.6460065940578582,1.3877787807814457e-17,0.5065137963835342,0.4453949926823135
bs015,N,bs015_N_N_0.lm3,0.7974,1.6048,0.8722,1.664,1.1091,1.015,1.3584,1.01,1.0635,2.9744,1.0,0.5077,0.5388,0.527,1.0,0.4904,0.6211,3.5453,1.7641,1.0,2.2493,3.685,0.6460080008157222,0.4170019512925432,0.2316092704131097,0.5331976973360922,0.3170960473749972,0.2125225763692066,0.0985684766537726,0.0808568536982471,0.0681853477059551,0.649108478904203,0.5333563792168916,0.4502676437416852,0.0216439088306368,0.9254683602980572,0.6460065940578582,1.3877787807814457e-17,0.5065137963835342,0.4453949926823135
bs015,N,bs015_N_N_0.lm3,0.7974,1.6048,0.8722,1.664,1.1091,1.015,1.3584,1.01,1.0635,2.9744,1.0,0.5077,0.5388,0.527,1.0,0.4904,0.6211,3.5453,1.7641,1.0,2.2493,3.685,0.6460080008157222,0.4170019512925432,0.2316092704131097,0.5331976973360922,0.3170960473749972,0.2125225763692066,0.0985684766537726,0.0808568536982471,0.0681853477059551,0.649108478904203,0.5333563792168916,0.4502676437416852,0.0216439088306368,0.9254683602980572,0.6460065940578582,1.3877787807814457e-17,0.5065137963835342,0.4453949926823135
bs016,N,bs016_N_N_0.lm3,0.6374,1.5531,1.0326,1.6171,0.9175,1.3112,1.6632,0.8459,0.8727,2.6756,1.0,0.3806,0.6337,0.6121,1.0,0.5476,0.7109,2.4125,0.9789,1.0,1.9679,3.8849,0.6785367661763618,0.4574955166505378,0.2958428029267785,0.3140480236512253,0.2210361287365519,0.1794817806126735,0.0750056298848809,0.149191584773758,0.165913078351895,0.5602967947204047,0.4426869662156649,0.3900694257244912,0.0,0.8613480126071031,0.6785358099375621,2.775557561562892e-17,0.088513525113238,0.9048708304264572
bs016,N,bs016_N_N_0.lm3,0.6374,1.5531,1.0326,1.6171,0.9175,1.3112,1.6632,0.8459,0.8727,2.6756,1.0,0.3806,0.6337,0.6121,1.0,0.5476,0.7109,2.4125,0.9789,1.0,1.9679,3.8849,0.6785367661763618,0.4574955166505378,0.2958428029267785,0.3140480236512253,0.2210361287365519,0.1794817806126735,0.0750056298848809,0.149191584773758,0.165913078351895,0.5602967947204047,0.4426869662156649,0.3900694257244912,0.0,0.8613480126071031,0.6785358099375621,2.775557561562892e-17,0.088513525113238,0.9048708304264572
bs016,N,bs016_N_N_0.lm3,0.6374,1.5531,1.0326,1.6171,0.9175,1.3112,1.6632,0.8459,0.8727,2.6756,1.0,0.3806,0.6337,0.6121,1.0,0.5476,0.7109,2.4125,0.9789,1.0,1.9679,3.8849,0.6785367661763618,0.4574955166505378,0.2958428029267785,0.3140480236512253,0.2210361287365519,0.1794817806126735,0.0750056298848809,0.149191584773758,0.165913078351895,0.5602967947204047,0.4426869662156649,0.3900694257244912,0.0,0.8613480126071031,0.6785358099375621,2.775557561562892e-17,0.088513525113238,0.9048708304264572
bs016,N,bs016_N_N_0.lm3,0.6374,1.5531,1.0326,1.6171,0.9175,1.3112,1.6632,0.8459,0.8727,2.6756,1.0,0.3806,0.6337,0.6121,1.0,0.5476,0.7109,2.4125,0.9789,1.0,1.9679,3.8849,0.6785367661763618,0.4574955166505378,0.2958428029267785,0.3140480236512253,0.2210361287365519,0.1794817806126735,0.0750056298848809,0.149191584773758,0.165913078351895,0.5602967947204047,0.4426869662156649,0.3900694257244912,0.0,0.8613480126071031,0.6785358099375621,2.775557561562892e-17,0.088513525113238,0.9048708304264572
bs017,N,bs017_N_N_0.lm3,0.6611,1.8315,1.4373,2.1334,1.0429,0.9928,1.5071,0.9193,0.957,2.8501,1.0,0.2341,0.3047,0.5205,1.0,0.5396,0.5758,0.8473,0.0403,1.0,0.2476,3.1747,0.5097558833456394,0.3392756856414601,0.1765263318259302,0.4269115316449966,0.3968135669978411,0.2650810142912208,0.2179041753280269,0.3042588194790907,0.3200001504474545,0.7100609074914863,0.5553771553917817,0.4367062186550028,0.0252799028842818,0.9355153364698372,0.5097565797123412,2.775557561562892e-17,0.1285974370964169,0.8853819596736479
bs017,N,bs017_N_N_0.lm3,0.6611,1.8315,1.4373,2.1334,1.0429,0.9928,1.5071,0.9193,0.957,2.8501,1.0,0.2341,0.3047,0.5205,1.0,0.5396,0.5758,0.8473,0.0403,1.0,0.2476,3.1747,0.5097558833456394,0.3392756856414601,0.1765263318259302,0.4269115316449966,0.3968135669978411,0.2650810142912208,0.2179041753280269,0.3042588194790907,0.3200001504474545,0.7100609074914863,0.5553771553917817,0.4367062186550028,0.0252799028842818,0.9355153364698372,0.5097565797123412,2.775557561562892e-17,0.1285974370964169,0.8853819596736479
bs017,N,bs017_N_N_0.lm3,0.6611,1.8315,1.4373,2.1334,1.0429,0.9928,1.5071,0.9193,0.957,2.8501,1.0,0.2341,0.3047,0.5205,1.0,0.5396,0.5758,0.8473,0.0403,1.0,0.2476,3.1747,0.5097558833456394,0.3392756856414601,0.1765263318259302,0.4269115316449966,0.3968135669978411,0.2650810142912208,0.2179041753280269,0.3042588194790907,0.3200001504474545,0.7100609074914863,0.5553771553917817,0.4367062186550028,0.0252799028842818,0.9355153364698372,0.5097565797123412,2.775557561562892e-17,0.1285974370964169,0.8853819596736479
bs017,N,bs017_N_N_0.lm3,0.6611,1.8315,1.4373,2.1334,1.0429,0.9928,1.5071,0.9193,0.957,2.8501,1.0,0.2341,0.3047,0.5205,1.0,0.5396,0.5758,0.8473,0.0403,1.0,0.2476,3.1747,0.5097558833456394,0.3392756856414601,0.1765263318259302,0.4269115316449966,0.3968135669978411,0.2650810142912208,0.2179041753280269,0.3042588194790907,0.3200001504474545,0.7100609074914863,0.5553771553917817,0.4367062186550028,0.0252799028842818,0.9355153364698372,0.5097565797123412,2.775557561562892e-17,0.1285974370964169,0.8853819596736479
bs018,N,bs018_N_N_0.lm3,0.675,1.5191,0.9353,1.6278,0.9234,0.9554,1.4796,0.9644,1.0224,2.9247,1.0,0.4487,0.3708,0.533,1.0,0.4929,0.435,2.157,1.1564,1.0,2.2505,3.2804,0.8904773603970791,0.6065260219775628,0.3298267756309437,0.2586396224495288,0.253767628586188,0.1683490285209282,0.0144930257001356,0.1953435887678119,0.2269967058396537,0.4988965072427009,0.4237900061374948,0.3418882685006816,0.0317122611956085,0.9577112319921052,0.8904759813564921,2.775557561562892e-17,0.0066865488668463,0.9789582483593868
bs018,N,bs018_N_N_0.lm3,0.675,1.5191,0.9353,1.6278,0.9234,0.9554,1.4796,0.9644,1.0224,2.9247,1.0,0.4487,0.3708,0.533,1.0,0.4929,0.435,2.157,1.1564,1.0,2.2505,3.2804,0.8904773603970791,0.6065260219775628,0.3298267756309437,0.2586396224495288,0.253767628586188,0.1683490285209282,0.0144930257001356,0.1953435887678119,0.2269967058396537,0.4988965072427009,0.4237900061374948,0.3418882685006816,0.0317122611956085,0.9577112319921052,0.8904759813564921,2.775557561562892e-17,0.0066865488668463,0.9789582483593868
bs018,N,bs018_N_N_0.lm3,0.675,1.5191,0.9353,1.6278,0.9234,0.9554,1.4796,0.9644,1.0224,2.9247,1.0,0.4487,0.3708,0.533,1.0,0.4929,0.435,2.157,1.1564,1.0,2.2505,3.2804,0.8904773603970791,0.6065260219775628,0.3298267756309437,0.2586396224495288,0.253767628586188,0.1683490285209282,0.0144930257001356,0.1953435887678119,0.2269967058396537,0.4988965072427009,0.4237900061374948,0.3418882685006816,0.0317122611956085,0.9577112319921052,0.8904759813564921,2.775557561562892e-17,0.0066865488668463,0.9789582483593868
bs018,N,bs018_N_N_0.lm3,0.675,1.5191,0.9353,1.6278,0.9234,0.9554,1.4796,0.9644,1.0224,2.9247,1.0,0.4487,0.3708,0.533,1.0,0.4929,0.435,2.157,1.1564,1.0,2.2505,3.2804,0.8904773603970791,0.6065260219775628,0.3298267756309437,0.2586396224495288,0.253767628586188,0.1683490285209282,0.0144930257001356,0.1953435887678119,0.2269967058396537,0.4988965072427009,0.4237900061374948,0.3418882685006816,0.0317122611956085,0.9577112319921052,0.8904759813564921,2.775557561562892e-17,0.0066865488668463,0.9789582483593868
bs019,N,bs019_N_N_0 (1).lm3,0.428,1.642,1.3941,1.8177,0.8179,1.0962,1.495,0.8278,0.7841,2.5964,1.0,0.2075,0.3996,0.5439,1.0,0.5609,0.6861,1.7835,0.9942,1.0,1.0756,3.398,0.6599349624520677,0.4503635498619953,0.2735640340605109,0.319455386102576,0.257407700720586,0.1800847790311827,0.1182596872085635,0.2261147305982752,0.2229291765285833,0.6238097103216056,0.4874785756025099,0.4024238049528281,0.0530429997014754,0.8824298455061048,0.6599335462891166,2.775557561562892e-17,0.1183882759063275,0.8857148800474341
bs019,N,bs019_N_N_0.lm3,0.428,1.642,1.3941,1.8177,0.8179,1.0962,1.495,0.8278,0.7841,2.5964,1.0,0.2075,0.3996,0.5439,1.0,0.5609,0.6861,1.7835,0.9942,1.0,1.0756,3.398,0.6599349624520677,0.4503635498619953,0.2735640340605109,0.319455386102576,0.257407700720586,0.1800847790311827,0.1182596872085635,0.2261147305982752,0.2229291765285833,0.6238097103216056,0.4874785756025099,0.4024238049528281,0.0530429997014754,0.8824298455061048,0.6599335462891166,2.775557561562892e-17,0.1183882759063275,0.8857148800474341
bs019,N,bs019_N_N_0 (1).lm3,0.428,1.642,1.3941,1.8177,0.8179,1.0962,1.495,0.8278,0.7841,2.5964,1.0,0.2075,0.3996,0.5439,1.0,0.5609,0.6861,1.7835,0.9942,1.0,1.0756,3.398,0.6599349624520677,0.4503635498619953,0.2735640340605109,0.319455386102576,0.257407700720586,0.1800847790311827,0.1182596872085635,0.2261147305982752,0.2229291765285833,0.6238097103216056,0.4874785756025099,0.4024238049528281,0.0530429997014754,0.8824298455061048,0.6599335462891166,2.775557561562892e-17,0.1183882759063275,0.8857148800474341
bs019,N,bs019_N_N_0 (1).lm3,0.428,1.642,1.3941,1.8177,0.8179,1.0962,1.495,0.8278,0.7841,2.5964,1.0,0.2075,0.3996,0.5439,1.0,0.5609,0.6861,1.7835,0.9942,1.0,1.0756,3.398,0.6599349624520677,0.4503635498619953,0.2735640340605109,0.319455386102576,0.257407700720586,0.1800847790311827,0.1182596872085635,0.2261147305982752,0.2229291765285833,0.6238097103216056,0.4874785756025099,0.4024238049528281,0.0530429997014754,0.8824298455061048,0.6599335462891166,2.775557561562892e-17,0.1183882759063275,0.8857148800474341
bs020,N,bs020_N_N_0.lm3,0.294,1.2958,1.0475,1.656,0.9541,1.1279,1.5038,1.0319,0.9343,2.8922,1.0,0.6863,0.6681,0.6817,1.0,0.6456,0.8731,13.6916,8.0692,1.0,14.5848,4.5548,0.8624857103905156,0.5787490121151841,0.3143340335978328,0.14595304342665,0.2579410948806504,0.1874469078521913,0.1943571866666604,0.3455583043413809,0.3291409128420604,0.480355455450757,0.4053718588929316,0.3449770581617926,0.0249745809479,0.9825698508404452,0.8624841574419898,2.775557561562892e-17,0.0974825927732281,0.8814345533088144
bs020,N,bs020_N_N_0.lm3,0.294,1.2958,1.0475,1.656,0.9541,1.1279,1.5038,1.0319,0.9343,2.8922,1.0,0.6863,0.6681,0.6817,1.0,0.6456,0.8731,13.6916,8.0692,1.0,14.5848,4.5548,0.8624857103905156,0.5787490121151841,0.3143340335978328,0.14595304342665,0.2579410948806504,0.1874469078521913,0.1943571866666604,0.3455583043413809,0.3291409128420604,0.480355455450757,0.4053718588929316,0.3449770581617926,0.0249745809479,0.9825698508404452,0.8624841574419898,2.775557561562892e-17,0.0974825927732281,0.8814345533088144
bs020,N,bs020_N_N_0.lm3,0.294,1.2958,1.0475,1.656,0.9541,1.1279,1.5038,1.0319,0.9343,2.8922,1.0,0.6863,0.6681,0.6817,1.0,0.6456,0.8731,13.6916,8.0692,1.0,14.5848,4.5548,0.8624857103905156,0.5787490121151841,0.3143340335978328,0.14595304342665,0.2579410948806504,0.1874469078521913,0.1943571866666604,0.3455583043413809,0.3291409128420604,0.480355455450757,0.4053718588929316,0.3449770581617926,0.0249745809479,0.9825698508404452,0.8624841574419898,2.775557561562892e-17,0.0974825927732281,0.8814345533088144
bs020,N,bs020_N_N_0.lm3,0.294,1.2958,1.0475,1.656,0.9541,1.1279,1.5038,1.0319,0.9343,2.8922,1.0,0.6863,0.6681,0.6817,1.0,0.6456,0.8731,13.6916,8.0692,1.0,14.5848,4.5548,0.8624857103905156,0.5787490121151841,0.3143340335978328,0.14595304342665,0.2579410948806504,0.1874469078521913,0.1943571866666604,0.3455583043413809,0.3291409128420604,0.480355455450757,0.4053718588929316,0.3449770581617926,0.0249745809479,0.9825698508404452,0.8624841574419898,2.775557561562892e-17,0.0974825927732281,0.8814345533088144
bs021,N,bs021_N_N_0.lm3,0.5514,1.7916,1.2805,1.9445,0.9213,1.053,1.5588,0.9647,1.0026,2.9341,1.0,0.2193,0.3054,0.6366,1.0,0.4129,0.508,2.0999,2.2295,1.0,0.5876,3.0822,0.5788537944433557,0.3384677687022687,0.1809326788057877,0.2790617981228592,0.2768081715993763,0.1923060244002779,0.1625531175723468,0.3566591722874874,0.3771751213281596,0.5602344605808787,0.3803940864557935,0.3078225446267668,0.0316456404915767,0.9686175262649528,0.5788524615731835,2.775557561562892e-17,0.1492570360410239,0.8557157944128981
bs021,N,bs021_N_N_0.lm3,0.5514,1.7916,1.2805,1.9445,0.9213,1.053,1.5588,0.9647,1.0026,2.9341,1.0,0.2193,0.3054,0.6366,1.0,0.4129,0.508,2.0999,2.2295,1.0,0.5876,3.0822,0.5788537944433557,0.3384677687022687,0.1809326788057877,0.2790617981228592,0.2768081715993763,0.1923060244002779,0.1625531175723468,0.3566591722874874,0.3771751213281596,0.5602344605808787,0.3803940864557935,0.3078225446267668,0.0316456404915767,0.9686175262649528,0.5788524615731835,2.775557561562892e-17,0.1492570360410239,0.8557157944128981
bs021,N,bs021_N_N_0.lm3,0.5514,1.7916,1.2805,1.9445,0.9213,1.053,1.5588,0.9647,1.0026,2.9341,1.0,0.2193,0.3054,0.6366,1.0,0.4129,0.508,2.0999,2.2295,1.0,0.5876,3.0822,0.5788537944433557,0.3384677687022687,0.1809326788057877,0.2790617981228592,0.2768081715993763,0.1923060244002779,0.1625531175723468,0.3566591722874874,0.3771751213281596,0.5602344605808787,0.3803940864557935,0.3078225446267668,0.0316456404915767,0.9686175262649528,0.5788524615731835,2.775557561562892e-17,0.1492570360410239,0.8557157944128981
bs021,N,bs021_N_N_0.lm3,0.5514,1.7916,1.2805,1.9445,0.9213,1.053,1.5588,0.9647,1.0026,2.9341,1.0,0.2193,0.3054,0.6366,1.0,0.4129,0.508,2.0999,2.2295,1.0,0.5876,3.0822,0.5788537944433557,0.3384677687022687,0.1809326788057877,0.2790617981228592,0.2768081715993763,0.1923060244002779,0.1625531175723468,0.3566591722874874,0.3771751213281596,0.5602344605808787,0.3803940864557935,0.3078225446267668,0.0316456404915767,0.9686175262649528,0.5788524615731835,2.775557561562892e-17,0.1492570360410239,0.8557157944128981
